,dataset,fold,ta_name,metric_error,metric_error_val,time_train_s,time_infer_s,method_subtype,n_samples_train_per_fold,n_features
32192,credit-g,29,xRFM_GPU,0.22291845493562223,0.21785867237687362,10.522288799285889,1.2864351272583008,default,667,20
32193,credit_card_clients_default,0,xRFM_GPU,0.2611151899662948,0.262160123296749,55.32333064079285,0.8459231853485107,default,20000,23
32194,credit_card_clients_default,1,xRFM_GPU,0.26247157378486485,0.26545755989880104,39.66964530944824,0.7836651802062988,default,20000,23
32195,credit_card_clients_default,2,xRFM_GPU,0.2614808937754658,0.2690995780126332,36.299607038497925,1.0369727611541748,default,20000,23
32196,credit_card_clients_default,3,xRFM_GPU,0.2571533406520533,0.2670631519976483,34.57528829574585,0.9118239879608154,default,20000,23
32197,credit_card_clients_default,4,xRFM_GPU,0.2625037034766705,0.267489291263696,33.13372826576233,0.7984828948974609,default,20000,23
32198,credit_card_clients_default,5,xRFM_GPU,0.2606377723506559,0.2648887380989532,30.92631435394287,0.7086684703826904,default,20000,23
32199,credit_card_clients_default,6,xRFM_GPU,0.2612514871954905,0.2683886396491657,31.307735919952393,0.6904857158660889,default,20000,23
32200,credit_card_clients_default,7,xRFM_GPU,0.26066862498154064,0.26893866108056996,31.274850845336914,0.8676137924194336,default,20000,23
32201,credit_card_clients_default,8,xRFM_GPU,0.26447444067053594,0.2619997360547268,32.650861978530884,0.9701857566833496,default,20000,23
32202,customer_satisfaction_in_airline,0,xRFM_GPU,0.008404388841990018,0.008886943306666062,220.42566585540771,2.596050977706909,default,86587,21
32203,customer_satisfaction_in_airline,1,xRFM_GPU,0.007903340150315241,0.008605473569237243,220.22351455688477,3.3358259201049805,default,86587,21
32204,customer_satisfaction_in_airline,2,xRFM_GPU,0.00821099725643204,0.008638138570668641,217.78712439537048,2.719106912612915,default,86587,21
32205,customer_satisfaction_in_airline,3,xRFM_GPU,0.008221576484433668,0.008777144075930221,216.1640555858612,3.0765225887298584,default,86587,21
32206,customer_satisfaction_in_airline,4,xRFM_GPU,0.007952746577500225,0.008857721200971613,214.95862770080566,2.7202634811401367,default,86587,21
32207,customer_satisfaction_in_airline,5,xRFM_GPU,0.007746969628679712,0.008880186308110383,213.9215784072876,2.9636738300323486,default,86587,21
32208,customer_satisfaction_in_airline,6,xRFM_GPU,0.007981718841764684,0.008824285642479945,218.44300889968872,2.8749518394470215,default,86587,21
32209,customer_satisfaction_in_airline,7,xRFM_GPU,0.007627015300230688,0.008878157126071873,213.79529905319214,2.6093251705169678,default,86587,21
32210,customer_satisfaction_in_airline,8,xRFM_GPU,0.00834063257678963,0.008812375000635253,217.60323977470398,2.6276473999023438,default,86587,21
32211,diabetes,0,xRFM_GPU,0.18242971887550197,0.20220514028123515,7.316246271133423,0.4941859245300293,default,512,8
32212,diabetes,1,xRFM_GPU,0.18324026105093172,0.18980992165349697,7.655929327011108,0.5839016437530518,default,512,8
32213,diabetes,2,xRFM_GPU,0.18492229025095863,0.197418088479541,7.004443168640137,0.5796904563903809,default,512,8
32214,diabetes,3,xRFM_GPU,0.1855951019309694,0.198315634069824,7.52797269821167,0.5422861576080322,default,512,8
32215,diabetes,4,xRFM_GPU,0.15673148085850752,0.18949116714479852,10.943111419677734,0.6321825981140137,default,512,8
32216,diabetes,5,xRFM_GPU,0.21800535475234262,0.19250824194308003,9.350495100021362,0.6895060539245605,default,512,8
32217,diabetes,6,xRFM_GPU,0.16732826481867724,0.20197292264331368,13.16008472442627,3.7741355895996094,default,512,8
32218,diabetes,7,xRFM_GPU,0.17990984323487857,0.20557988155753515,11.542855262756348,2.115291118621826,default,512,8
32219,diabetes,8,xRFM_GPU,0.2481258366800534,0.13920473659422739,8.812983751296997,0.9481508731842041,default,512,8
32220,diabetes,9,xRFM_GPU,0.22300343133956801,0.17361215964567922,7.371636867523193,0.5438747406005859,default,512,8
32221,diabetes,10,xRFM_GPU,0.14539460405032634,0.2206536145083633,7.675644397735596,1.3229122161865234,default,512,8
32222,diabetes,11,xRFM_GPU,0.19263721552878177,0.1866716006189867,9.995791912078857,0.6662912368774414,default,512,8
32223,diabetes,12,xRFM_GPU,0.21180111686738867,0.1926535474021508,9.215583324432373,2.26865553855896,default,512,8
32224,diabetes,13,xRFM_GPU,0.1573033707865168,0.21121680339557447,8.22082233428955,0.7733221054077148,default,512,8
32225,diabetes,14,xRFM_GPU,0.17031459170013385,0.20003532261320045,9.033485412597656,2.2584240436553955,default,512,8
32226,diabetes,15,xRFM_GPU,0.13664805221018628,0.21717247974231213,8.083133220672607,1.2831470966339111,default,512,8
32227,diabetes,16,xRFM_GPU,0.21886563950750182,0.16565168520475781,8.176296710968018,0.6701433658599854,default,512,8
32228,diabetes,17,xRFM_GPU,0.16452476572958508,0.19760479041916168,10.057753801345825,1.3490748405456543,default,512,8
32229,diabetes,18,xRFM_GPU,0.17230707125075684,0.20750918516281647,11.495657682418823,2.264653205871582,default,512,8
32230,diabetes,19,xRFM_GPU,0.22091771513153458,0.16539164863187217,11.246516942977905,3.0680806636810303,default,512,8
32231,diabetes,20,xRFM_GPU,0.14538152610441768,0.21786483213348584,8.224496126174927,0.6167013645172119,default,512,8
32232,diabetes,21,xRFM_GPU,0.23037071923568586,0.1806079822839599,15.837399005889893,0.6346290111541748,default,512,8
32233,diabetes,22,xRFM_GPU,0.17102872905873645,0.19628567114600637,9.34101390838623,0.5650022029876709,default,512,8
32234,diabetes,23,xRFM_GPU,0.197255689424364,0.19432483347910923,9.584089756011963,0.7612626552581787,default,512,8
32235,diabetes,24,xRFM_GPU,0.20524120298728388,0.18357743218078415,8.357755184173584,1.0782318115234375,default,512,8
32236,diabetes,25,xRFM_GPU,0.17237435241875798,0.20867515560252992,9.102612018585205,0.5381038188934326,default,512,8
32237,diabetes,26,xRFM_GPU,0.20615796519410978,0.1974449976451591,9.65720248222351,2.384462833404541,default,512,8
32238,diabetes,27,xRFM_GPU,0.18587684069611787,0.18507367287896126,10.580171346664429,1.0258798599243164,default,512,8
32239,diabetes,28,xRFM_GPU,0.19336607683509377,0.19622695321019334,10.340449571609497,0.8072319030761719,default,512,8
32240,diabetes,29,xRFM_GPU,0.15737065195451794,0.2160987803445905,9.25053882598877,1.0017428398132324,default,512,8
32241,diamonds,0,xRFM_GPU,535.32826024275,545.7039138566477,83.39487147331238,1.0221359729766846,default,35960,9
32242,diamonds,1,xRFM_GPU,530.2079386980504,542.6813560323867,80.8021023273468,1.1773061752319336,default,35960,9
32243,diamonds,2,xRFM_GPU,528.0545788435376,541.6581421580286,81.34252548217773,1.1991703510284424,default,35960,9
32244,diamonds,3,xRFM_GPU,541.4945483440782,543.6603550457114,81.79196643829346,1.1449532508850098,default,35960,9
32245,diamonds,4,xRFM_GPU,525.2234095025697,547.2253429184912,81.43034434318542,1.1578068733215332,default,35960,9
32246,diamonds,5,xRFM_GPU,523.3149642699493,544.7297260815043,81.16569089889526,1.133251667022705,default,35960,9
32247,diamonds,6,xRFM_GPU,522.6103039543744,548.9054378625839,82.64387106895447,1.097749948501587,default,35960,9
32248,diamonds,7,xRFM_GPU,529.0717934810461,547.235804911082,81.78123378753662,1.2043354511260986,default,35960,9
32249,diamonds,8,xRFM_GPU,541.2828710881199,540.7309680851196,82.03146576881409,1.1897845268249512,default,35960,9
32250,hazelnut-spread-contaminant-detection,0,xRFM_GPU,0.017506250000000056,0.015898437500000084,7.526816368103027,0.5614118576049805,default,1600,30
32251,hazelnut-spread-contaminant-detection,1,xRFM_GPU,0.018987499999999824,0.014112499999999972,6.7501232624053955,0.4671802520751953,default,1600,30
32252,hazelnut-spread-contaminant-detection,2,xRFM_GPU,0.012543749999999965,0.017261718749999932,6.958744287490845,0.50531005859375,default,1600,30
32253,hazelnut-spread-contaminant-detection,3,xRFM_GPU,0.017718749999999894,0.016747656249999965,7.964444398880005,0.5124993324279785,default,1600,30
32254,hazelnut-spread-contaminant-detection,4,xRFM_GPU,0.010031250000000047,0.01639296874999996,6.812696933746338,0.5369751453399658,default,1600,30
32255,hazelnut-spread-contaminant-detection,5,xRFM_GPU,0.014024999999999954,0.014551562500000004,6.977266550064087,0.5186989307403564,default,1600,30
32256,hazelnut-spread-contaminant-detection,6,xRFM_GPU,0.014618749999999903,0.01724218749999995,6.862602710723877,0.5451288223266602,default,1600,30
32257,hazelnut-spread-contaminant-detection,7,xRFM_GPU,0.021593749999999967,0.015332031250000044,7.4734947681427,0.558819055557251,default,1600,30
32258,hazelnut-spread-contaminant-detection,8,xRFM_GPU,0.011756250000000135,0.015765625000000005,7.289914131164551,0.5169439315795898,default,1600,30
32259,hazelnut-spread-contaminant-detection,9,xRFM_GPU,0.01198750000000004,0.01834374999999988,7.865974426269531,0.5352296829223633,default,1600,30
32260,hazelnut-spread-contaminant-detection,10,xRFM_GPU,0.013462500000000044,0.01604062500000003,7.937511444091797,0.5484204292297363,default,1600,30
32261,hazelnut-spread-contaminant-detection,11,xRFM_GPU,0.01723124999999992,0.016446875000000083,8.491629600524902,0.4981248378753662,default,1600,30
32262,hazelnut-spread-contaminant-detection,12,xRFM_GPU,0.014737499999999959,0.014742187499999893,7.304512023925781,0.6186964511871338,default,1600,30
32263,hazelnut-spread-contaminant-detection,13,xRFM_GPU,0.019181249999999928,0.015240625000000008,8.961126327514648,1.2010467052459717,default,1600,30
32264,hazelnut-spread-contaminant-detection,14,xRFM_GPU,0.012399999999999967,0.019321875000000044,7.963495492935181,0.517265796661377,default,1600,30
32265,hazelnut-spread-contaminant-detection,15,xRFM_GPU,0.010049999999999892,0.01883437499999996,8.956202507019043,0.5344293117523193,default,1600,30
32266,hazelnut-spread-contaminant-detection,16,xRFM_GPU,0.015775000000000095,0.014492187500000031,8.656867504119873,0.6464354991912842,default,1600,30
32267,hazelnut-spread-contaminant-detection,17,xRFM_GPU,0.016156250000000094,0.013717187500000061,7.239478588104248,1.242358684539795,default,1600,30
32268,hazelnut-spread-contaminant-detection,18,xRFM_GPU,0.015331250000000018,0.016703906249999845,7.27256441116333,0.7496652603149414,default,1600,30
32269,hazelnut-spread-contaminant-detection,19,xRFM_GPU,0.01766875000000001,0.015197656249999913,11.329113483428955,3.114537239074707,default,1600,30
32270,hazelnut-spread-contaminant-detection,20,xRFM_GPU,0.012687499999999963,0.017424999999999913,11.98818302154541,1.346867561340332,default,1600,30
32271,hazelnut-spread-contaminant-detection,21,xRFM_GPU,0.014856250000000126,0.018807812499999965,11.066080093383789,0.6558942794799805,default,1600,30
32272,hazelnut-spread-contaminant-detection,22,xRFM_GPU,0.015756250000000027,0.014753906249999948,9.353323936462402,1.1453301906585693,default,1600,30
32273,hazelnut-spread-contaminant-detection,23,xRFM_GPU,0.013193750000000004,0.015568749999999909,13.238258838653564,1.861487865447998,default,1600,30
32274,hazelnut-spread-contaminant-detection,24,xRFM_GPU,0.019243749999999893,0.014934374999999944,7.90568733215332,0.5881731510162354,default,1600,30
32275,hazelnut-spread-contaminant-detection,25,xRFM_GPU,0.01321249999999996,0.017301562499999923,9.807218790054321,0.7165665626525879,default,1600,30
32276,hazelnut-spread-contaminant-detection,26,xRFM_GPU,0.012475000000000014,0.01770156249999988,9.391005516052246,0.7499206066131592,default,1600,30
32277,hazelnut-spread-contaminant-detection,27,xRFM_GPU,0.017756249999999918,0.016662500000000025,8.548654556274414,0.5926458835601807,default,1600,30
32278,hazelnut-spread-contaminant-detection,28,xRFM_GPU,0.013174999999999937,0.014776562499999923,8.061793327331543,0.5720565319061279,default,1600,30
32279,hazelnut-spread-contaminant-detection,29,xRFM_GPU,0.019437499999999885,0.014059374999999985,12.795984268188477,0.6071498394012451,default,1600,30
32280,healthcare_insurance_expenses,0,xRFM_GPU,4588.086639568085,5314.316139880819,8.578768014907837,0.4600341320037842,default,892,6
32281,healthcare_insurance_expenses,1,xRFM_GPU,5446.911249283581,4686.396846100301,10.265188932418823,0.7638688087463379,default,892,6
32282,healthcare_insurance_expenses,2,xRFM_GPU,4924.19984930158,5104.980850212171,13.071895360946655,2.3280155658721924,default,892,6
32283,healthcare_insurance_expenses,3,xRFM_GPU,4712.835975839205,5169.9772392718205,8.136955499649048,0.6740341186523438,default,892,6
32284,healthcare_insurance_expenses,4,xRFM_GPU,5463.225055484587,4635.673974079412,9.421693563461304,0.5398366451263428,default,892,6
32285,healthcare_insurance_expenses,5,xRFM_GPU,4666.849690891195,5180.526572267867,11.039411544799805,3.639214277267456,default,892,6
32286,healthcare_insurance_expenses,6,xRFM_GPU,4823.946352686931,5142.853836483824,9.623450756072998,0.8297314643859863,default,892,6
32287,healthcare_insurance_expenses,7,xRFM_GPU,4921.691803076684,4996.6406901392165,10.692610025405884,2.72929048538208,default,892,6
32288,healthcare_insurance_expenses,8,xRFM_GPU,5058.30919331247,4957.344306675243,9.983124256134033,1.6226069927215576,default,892,6
32289,healthcare_insurance_expenses,9,xRFM_GPU,4622.457906511213,5285.767251660591,9.275817632675171,1.2557318210601807,default,892,6
32290,healthcare_insurance_expenses,10,xRFM_GPU,5071.556459697915,4881.378957396536,9.811519861221313,1.982924461364746,default,892,6
32291,healthcare_insurance_expenses,11,xRFM_GPU,5148.066172634136,4866.950214714765,9.534986019134521,2.1062638759613037,default,892,6
32292,healthcare_insurance_expenses,12,xRFM_GPU,4862.408958203644,5064.234254669594,14.123231649398804,3.940063953399658,default,892,6
32293,healthcare_insurance_expenses,13,xRFM_GPU,4926.643972337958,5043.927311436291,9.850484371185303,1.1132187843322754,default,892,6
32294,healthcare_insurance_expenses,14,xRFM_GPU,5049.216286501166,4929.217900147825,10.488029479980469,0.6785321235656738,default,892,6
32295,healthcare_insurance_expenses,15,xRFM_GPU,4618.1703823595935,5179.036905879479,10.829512357711792,0.5911872386932373,default,892,6
32296,healthcare_insurance_expenses,16,xRFM_GPU,5080.634751996146,4957.652634140724,11.07897138595581,1.8148956298828125,default,892,6
32297,healthcare_insurance_expenses,17,xRFM_GPU,4990.096937301496,5138.624627114731,8.772520065307617,0.656379222869873,default,892,6
32298,healthcare_insurance_expenses,18,xRFM_GPU,4659.65195324025,5235.657137876379,8.500235795974731,0.5797789096832275,default,892,6
32299,healthcare_insurance_expenses,19,xRFM_GPU,5323.248391854154,4702.750555502703,12.34192967414856,1.4282667636871338,default,892,6
32300,healthcare_insurance_expenses,20,xRFM_GPU,5081.653924637906,4896.522459336716,9.393047571182251,1.8997478485107422,default,892,6
32301,healthcare_insurance_expenses,21,xRFM_GPU,5008.798940374407,4857.673066152887,9.006128787994385,2.547008752822876,default,892,6
32302,healthcare_insurance_expenses,22,xRFM_GPU,5237.155945056518,5015.529632556865,8.754354000091553,1.2391119003295898,default,892,6
32303,healthcare_insurance_expenses,23,xRFM_GPU,4797.77846615066,5030.930951664247,8.939258098602295,2.630805015563965,default,892,6
32304,healthcare_insurance_expenses,24,xRFM_GPU,4982.8928431114155,5017.2941808051855,9.142771244049072,4.857280969619751,default,892,6
32305,healthcare_insurance_expenses,25,xRFM_GPU,4636.544278273941,5260.989825504319,8.242287874221802,0.885063648223877,default,892,6
32306,healthcare_insurance_expenses,26,xRFM_GPU,5230.468767297063,4854.911178640361,12.262470006942749,0.932112455368042,default,892,6
32307,healthcare_insurance_expenses,27,xRFM_GPU,4428.420662517807,5336.06986795154,9.931315660476685,1.2384417057037354,default,892,6
32308,healthcare_insurance_expenses,28,xRFM_GPU,4976.061966483659,4989.956735171878,13.19199252128601,2.4639720916748047,default,892,6
32309,healthcare_insurance_expenses,29,xRFM_GPU,5631.16261719195,4725.890849464018,9.806991338729858,1.288966417312622,default,892,6
32310,heloc,0,xRFM_GPU,0.2189077569101564,0.22706611139267274,10.367485761642456,0.6193575859069824,default,6973,23
32311,heloc,1,xRFM_GPU,0.21512344040262865,0.23295363877047048,9.493633270263672,0.6470050811767578,default,6973,23
32312,heloc,2,xRFM_GPU,0.2180903130482963,0.23021887790619955,9.24512267112732,0.9330663681030273,default,6973,23
32313,heloc,3,xRFM_GPU,0.22978239516931775,0.22302778505385568,9.149732828140259,0.7363104820251465,default,6973,23
32314,heloc,4,xRFM_GPU,0.21696150049814122,0.2303113965242678,12.940603733062744,3.9374756813049316,default,6973,23
32315,heloc,5,xRFM_GPU,0.21756510296426268,0.23270687989360095,10.409923315048218,1.6164066791534424,default,6973,23
32316,heloc,6,xRFM_GPU,0.22143302108809004,0.22834006401464546,11.297520637512207,0.7013256549835205,default,6973,23
32317,heloc,7,xRFM_GPU,0.2215953180996567,0.22990239958061742,10.954460144042969,3.7099111080169678,default,6973,23
32318,heloc,8,xRFM_GPU,0.22298936057939667,0.22554582241012644,13.474087715148926,3.3213164806365967,default,6973,23
32319,hiva_agnostic,0,xRFM_GPU,0.1769585842391138,0.1853147790910929,30.87929058074951,1.66562819480896,default,2564,1617
32320,hiva_agnostic,1,xRFM_GPU,0.18194610060678235,0.18093051258955212,25.344802141189575,2.0134682655334473,default,2564,1617
32321,hiva_agnostic,2,xRFM_GPU,0.18131709978541727,0.18673735402567898,30.513708353042603,2.2817859649658203,default,2564,1617
32322,hiva_agnostic,3,xRFM_GPU,0.1867391866651449,0.18106149008555572,25.627902269363403,0.9439187049865723,default,2564,1617
32323,hiva_agnostic,4,xRFM_GPU,0.1806961402709267,0.18330366023277364,28.340744256973267,1.8491239547729492,default,2564,1617
